action,recordId,strId,sourceFile,rowNumber,fieldsUpdated,notes
updated,recFDekzGmnvUDsHR,236353,"Existing - Caribbean, South and Central America.xls:1250",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Moquegua"",""country"":""Peru"",""name"":""Casa Andina Select Moquegua""}"
updated,recK3FyzyFICFmpIx,208845,"Existing - Caribbean, South and Central America.xls:1251",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Brazil Northeast Regional"",""city"":""Mossoro"",""country"":""Brazil"",""name"":""ibis Mossoro""}"
updated,recaCjRQqDn1fysIg,313076,"Existing - Caribbean, South and Central America.xls:1252",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Mountain Pine Ridge"",""country"":""Belize"",""name"":""Calico Jack's Village""}"
updated,recL9tNZlMPti8mfR,236448,"Existing - Caribbean, South and Central America.xls:1253",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Brazil Southeast Regional"",""city"":""Muriae"",""country"":""Brazil"",""name"":""Ibis Budget Muriae""}"
updated,recQoU4lZ8a6uEtSl,130784,"Existing - Caribbean, South and Central America.xls:1254",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""British Colonial Nassau""}"
updated,recUVdUrSlEe2gH87,109868,"Existing - Caribbean, South and Central America.xls:1255",,Market; Submarket; city; country; name,"{""Market"":""Bahamas Regional"",""Submarket"":""Bahamas Regional"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Comfort Suites Paradise Island""}"
updated,recBiVmzCsa02j4e0,121926,"Existing - Caribbean, South and Central America.xls:1256",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Courtyard Nassau Downtown/Junkanoo Beach""}"
updated,recrCUN0JIFoh7jku,212447,"Existing - Caribbean, South and Central America.xls:1257",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Grand Hyatt Baha Mar""}"
updated,recJPQSbSLrBq27O8,135139,"Existing - Caribbean, South and Central America.xls:1258",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Holiday Inn Express & Suites Nassau""}"
updated,recGcDWM4dEHu10rl,272277,"Existing - Caribbean, South and Central America.xls:1259",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Margaritaville Beach Resort Nassau""}"
updated,rec8NS29tlr0ccGis,212444,"Existing - Caribbean, South and Central America.xls:1260",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Rosewood Baha Mar""}"
updated,recYraFec3cgwpf94,211295,"Existing - Caribbean, South and Central America.xls:1261",,Market; Submarket; city; country; name,"{""Market"":""Nassau"",""Submarket"":""Nassau"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""SLS Baha Mar""}"
updated,recy1upaUaU9qosYo,108376,"Existing - Caribbean, South and Central America.xls:1262",,Market; Submarket; city; country; name,"{""Market"":""Bahamas Regional"",""Submarket"":""Bahamas Regional"",""city"":""Nassau"",""country"":""Bahamas"",""name"":""Warwick Paradise Island - Bahamas""}"
updated,reccEpCU0w4nnptdj,255419,"Existing - Caribbean, South and Central America.xls:1263",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Brazil Northeast Regional"",""city"":""Natal"",""country"":""Brazil"",""name"":""ibis Natal Arena Das Dunas""}"
updated,rec2hRrU0bZxd1AD4,138519,"Existing - Caribbean, South and Central America.xls:1264",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Brazil Northeast Regional"",""city"":""Natal"",""country"":""Brazil"",""name"":""Quality Hotel & Suites Natal""}"
updated,recOn5Ll0N9XVBz8s,147122,"Existing - Caribbean, South and Central America.xls:1266",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Brazil Northeast Regional"",""city"":""Natal"",""country"":""Brazil"",""name"":""Wish Natal""}"
updated,rectsry1mBdBqsAat,165774,"Existing - Caribbean, South and Central America.xls:1267",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Nazca"",""country"":""Peru"",""name"":""Casa Andina Standard Nasca""}"
updated,recadyPxTpkBW183q,175180,"Existing - Caribbean, South and Central America.xls:1268",,Market; Submarket; city; country; name,"{""Market"":""Jamaica"",""Submarket"":""Jamaica"",""city"":""Negril"",""country"":""Jamaica"",""name"":""The Cliff Hotel""}"
updated,recCQ27gNKIsysexc,312064,"Existing - Caribbean, South and Central America.xls:1269",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Negroman"",""country"":""Belize"",""name"":""Mystic River Resort""}"
updated,recHxTJAPhYM1ALpT,225655,"Existing - Caribbean, South and Central America.xls:1270",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Neiva"",""country"":""Colombia"",""name"":""GHL Style Neiva""}"
updated,recucP3I8xcvvJSb4,254325,"Existing - Caribbean, South and Central America.xls:1271",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Patagonia Regional"",""city"":""Neuquen"",""country"":""Argentina"",""name"":""Cyan Soho Neuquen""}"
updated,recBkdTCsFXlzUO2l,274625,"Existing - Caribbean, South and Central America.xls:1272",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Patagonia Regional"",""city"":""Neuquen"",""country"":""Argentina"",""name"":""Cyan Wenelen Vaca Muerta""}"
updated,recACse1lXEo5YfOm,262768,"Existing - Caribbean, South and Central America.xls:1273",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Patagonia Regional"",""city"":""Neuquen"",""country"":""Argentina"",""name"":""Hilton Garden Inn Neuquen""}"
updated,recCVguJMAggjUdC4,228764,"Existing - Caribbean, South and Central America.xls:1276",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Rio de Janeiro State Regional"",""city"":""Niteroi"",""country"":""Brazil"",""name"":""Matiz Niteroi Design Hotel""}"
updated,rec9YuPqxpXN1BwX6,284562,"Existing - Caribbean, South and Central America.xls:1279",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Noord"",""country"":""Aruba"",""name"":""The St. Regis Aruba Resort""}"
updated,rec5LvhTWgtDxX0gw,288124,"Existing - Caribbean, South and Central America.xls:1282",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""Brazil Southeast Regional"",""city"":""Nova Serrana"",""country"":""Brazil"",""name"":""ibis Nova Serrana""}"
updated,recwW7eptVE8dmYmX,210269,"Existing - Caribbean, South and Central America.xls:1283",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Novo Hamburgo"",""country"":""Brazil"",""name"":""ibis Novo Hamburgo""}"
updated,recf9OZJLrSN1Gxu3,210603,"Existing - Caribbean, South and Central America.xls:1284",,Market; Submarket; city; country; name,"{""Market"":""Brazil South"",""Submarket"":""Brazil South Regional"",""city"":""Novo Hamburgo"",""country"":""Brazil"",""name"":""Swan Novo Hamburgo""}"
updated,recgLreHcXsIfonMh,108916,"Existing - Caribbean, South and Central America.xls:1285",,Market; Submarket; city; country; name,"{""Market"":""Jamaica"",""Submarket"":""Jamaica"",""city"":""Ocho Rios"",""country"":""Jamaica"",""name"":""Jamaica Inn""}"
updated,recfWSeKT739zJ4ce,108211,"Existing - Caribbean, South and Central America.xls:1286",,Market; Submarket; city; country; name,"{""Market"":""Jamaica"",""Submarket"":""Jamaica"",""city"":""Ocho Rios"",""country"":""Jamaica"",""name"":""Sandals Ochi""}"
updated,recBXgNEWUXBsuKDf,300874,"Existing - Caribbean, South and Central America.xls:1287",,Market; Submarket; city; country; name,"{""Market"":""Barbados"",""Submarket"":""Barbados"",""city"":""Oistins"",""country"":""Barbados"",""name"":""The Abidah By Accra Barbados""}"
updated,recfNqM3CnYIfJ0FO,313044,"Existing - Caribbean, South and Central America.xls:1289",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Orange Walk"",""country"":""Belize"",""name"":""Day & Night Hotel""}"
updated,recSyEMj6zxPdxGM4,313072,"Existing - Caribbean, South and Central America.xls:1290",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Orange Walk"",""country"":""Belize"",""name"":""La Enramada Cabanas""}"
updated,recrdQXqvYGfnxMP3,313074,"Existing - Caribbean, South and Central America.xls:1291",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Orange Walk"",""country"":""Belize"",""name"":""Maria Isabel Hotel""}"
updated,recSjT5SG8I5rzpob,310763,"Existing - Caribbean, South and Central America.xls:1292",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Orangestad"",""country"":""Aruba"",""name"":""JOIA Aruba by Iberostar""}"
updated,recLVE19ppoC0hGnO,108442,"Existing - Caribbean, South and Central America.xls:1293",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Oranjestad"",""country"":""Aruba"",""name"":""Amsterdam Manor Beach Resort""}"
updated,recbSm8ABovypozUF,108421,"Existing - Caribbean, South and Central America.xls:1294",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Oranjestad"",""country"":""Aruba"",""name"":""Bucuti & Tara Beach Resort""}"
updated,recVWc3SAvr1qgmaL,261648,"Existing - Caribbean, South and Central America.xls:1295",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Oranjestad"",""country"":""Aruba"",""name"":""Hyatt Place Aruba Airport""}"
updated,recwrGPJF3c1kVYZO,108425,"Existing - Caribbean, South and Central America.xls:1296",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Oranjestad"",""country"":""Aruba"",""name"":""Manchebo Beach Resort & Spa""}"
updated,rectRnJmRuSNz1SKO,108433,"Existing - Caribbean, South and Central America.xls:1298",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Oranjestad"",""country"":""Aruba"",""name"":""Renaissance Wind Creek Aruba Resort""}"
updated,rec6sewItEwF8Nzdj,231566,"Existing - Caribbean, South and Central America.xls:1300",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Osasco"",""country"":""Brazil"",""name"":""ibis budget Osasco""}"
updated,rec1BG6Vnucqjv0Wl,231565,"Existing - Caribbean, South and Central America.xls:1301",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Osasco"",""country"":""Brazil"",""name"":""ibis Osasco""}"
updated,recZi6OWEmQjoHGIl,236328,"Existing - Caribbean, South and Central America.xls:1302",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Osasco"",""country"":""Brazil"",""name"":""Ramada Encore By Wyndham Osasco""}"
updated,recE51zT2MPy2jvSH,209664,"Existing - Caribbean, South and Central America.xls:1303",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Osorno"",""country"":""Chile"",""name"":""Sonesta Hotel Osorno""}"
updated,recfJJtGMSqZKNtfZ,254087,"Existing - Caribbean, South and Central America.xls:1304",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Osorno"",""country"":""Chile"",""name"":""Termas Aguas Calientes""}"
updated,recRUApiXVbe0IHyQ,224674,"Existing - Caribbean, South and Central America.xls:1305",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Osorno"",""country"":""Chile"",""name"":""Termas Puyehue Wellness & Spa Resort""}"
updated,recQtT1v8B5lzeYA1,210368,"Existing - Caribbean, South and Central America.xls:1306",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ourinhos"",""country"":""Brazil"",""name"":""ibis Ourinhos""}"
updated,recuhtlLi7DTvMhFI,108285,"Existing - Caribbean, South and Central America.xls:1307",,Market; Submarket; city; country; name,"{""Market"":""Bermuda"",""Submarket"":""Bermuda"",""city"":""Paget"",""country"":""Bermuda"",""name"":""Newstead Belmont Hills Golf Resort & Spa""}"
updated,recZw2Tz1A3wiSsx3,164885,"Existing - Caribbean, South and Central America.xls:1308",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Paipa"",""country"":""Colombia"",""name"":""ESTELAR Paipa Hotel & Convention Center""}"
updated,recJASEd6djSLWZa0,291715,"Existing - Caribbean, South and Central America.xls:1309",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Brazil Northeast Regional"",""city"":""Palame"",""country"":""Brazil"",""name"":""Hotel Boutique & Spa Ponta de Inhambupe by Slaviero Hoteis""}"
updated,recFeamJPTDItqwhK,109853,"Existing - Caribbean, South and Central America.xls:1310",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Palm Beach"",""country"":""Aruba"",""name"":""Aruba Marriott Resort & Stellaris Casino""}"
updated,recV2Xq3oJW5Ftita,109395,"Existing - Caribbean, South and Central America.xls:1312",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Palm Beach"",""country"":""Aruba"",""name"":""Courtyard Aruba Resort""}"
updated,reclZKaTtY0gSOUEW,108445,"Existing - Caribbean, South and Central America.xls:1314",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Palm Beach"",""country"":""Aruba"",""name"":""Holiday Inn Resort Aruba Beach Resort & Casino""}"
updated,recgLsIbA1EGCjwc8,279519,"Existing - Caribbean, South and Central America.xls:1316",,Market; Submarket; city; country; name,"{""Market"":""Aruba"",""Submarket"":""Aruba"",""city"":""Palm Beach"",""country"":""Aruba"",""name"":""Radisson Blu Aruba""}"
updated,reczzcBytIR1OV6HE,263156,"Existing - Caribbean, South and Central America.xls:1319",,Market; Submarket; city; country; name,"{""Market"":""Brazil Central & West"",""Submarket"":""Brazil Central & West Regional"",""city"":""Palmas"",""country"":""Brazil"",""name"":""ibis Palmas""}"
updated,rec0XRZu2TracSjXG,232614,"Existing - Caribbean, South and Central America.xls:1321",,Market; Submarket; city; country; name,"{""Market"":""Panama City"",""Submarket"":""Panama City"",""city"":""Panama"",""country"":""Panama"",""name"":""AC Hotels by Marriott Panama City""}"
updated,rec11PMI5ZsdllAfb,163533,"Existing - Caribbean, South and Central America.xls:1322",,Market; Submarket; city; country; name,"{""Market"":""Panama City"",""Submarket"":""Panama City"",""city"":""Panama"",""country"":""Panama"",""name"":""Albrook Inn""}"
updated,recILbJK0P6V0HneD,209122,"Existing - Caribbean, South and Central America.xls:1323",,Market; Submarket; city; country; name,"{""Market"":""Panama City"",""Submarket"":""Panama City"",""city"":""Panama"",""country"":""Panama"",""name"":""aloft Panama""}"
updated,recqbPEtgjQhZpsch,311910,"Existing - Caribbean, South and Central America.xls:1324",,Market; Submarket; city; country; name,"{""Market"":""Panama City"",""Submarket"":""Panama City"",""city"":""Panama"",""country"":""Panama"",""name"":""Amarla Boutique Hotel Casco Viejo""}"
updated,recqL2yPwUJa8xWZG,211037,"Existing - Caribbean, South and Central America.xls:1325",,Market; Submarket; city; country; name,"{""Market"":""Panama City"",""Submarket"":""Panama City"",""city"":""Panama"",""country"":""Panama"",""name"":""American Trade Hotel""}"
